TimeStamp,SiteName,TrapLocation,PlotName,Quadrant,SiteCode,Species,SampleNumber,SampleLabel,Height,BasalDiameter,Browsed,BrowsedBy,FoliageDisease,Berries,AmountSample_AmtAvail,StoiComment,BaggedWetWeight,BagCount,BagSize,BagWeight,SampleWeight,SampleWeightAfterAFL,StoiLabel,UUID_VegFieldForm,UniqueID,WeighingComments
2016-07-19 16:19,Bloomfield,I12,Bloomfield+I12,SW,BL,VAAN,,BL_I12_VAAN_3,24,0.3,NB,I,,,100,,7.8,1,S,2,5.8,3.2,BL_I12_VAAN,35D4E2CE-2B01-453F-9AD5-6972E240C4AA,DB0398AE-4A5C-4400-8733-3AD13135527C,
2016-07-19 16:22,Bloomfield,I12,Bloomfield+I12,NW,BL,VAAN,,BL_I12_VAAN_4,52,0.8,B,O,Y,,80,Blight,16.7,1,S,2,14.7,9,BL_I12_VAAN,35D4E2CE-2B01-453F-9AD5-6972E240C4AA,DA070939-C440-4F72-B7A2-64F0AD7CF203,
2016-07-20 9:04,Bloomfield,I14,Bloomfield+I14,NE,BL,VAAN,,BL_I14_VAAN_1,43,4,NB,I,,,90,,13,1,S,2,11,7.4,BL_I14_VAAN,C5225AAE-405C-4A37-A9CA-4EAB6D4F7476,68E09559-02E9-46BD-942B-5AC7CAD09352,
2016-07-20 9:12,Bloomfield,I14,Bloomfield+I14,SE,BL,VAAN,,BL_I14_VAAN_2,39,0.2,NB,I,,,100,,8,1,S,2,6,3,BL_I14_VAAN,C5225AAE-405C-4A37-A9CA-4EAB6D4F7476,24B5806B-2B1B-4FEE-A1D2-B7F8545E1F74,
2016-07-20 9:21,Bloomfield,I14,Bloomfield+I14,SW,BL,VAAN,,BL_I14_VAAN_3,27,4,NB,NA,,,90,,8,1,S,2,6,3.8,BL_I14_VAAN,C5225AAE-405C-4A37-A9CA-4EAB6D4F7476,7EBD429C-4CB9-4F99-9EAC-0D9AC21F3A68,
2016-07-20 9:30,Bloomfield,I14,Bloomfield+I14,NW,BL,VAAN,,BL_I14_VAAN_4,38,0.2,NB,H,,,90,,6.4,1,S,2,4.4,0,BL_I14_VAAN,C5225AAE-405C-4A37-A9CA-4EAB6D4F7476,D231FEAF-CC5F-4EF6-A461-B3F17564289D,Sample completed used up in pooling process
2016-07-19 11:04,Bloomfield,I2,Bloomfield+I2,NE,BL,VAAN,,BL_I2_VAAN_1,48,0.5,B,H,,,90,,9.7,1,S,2,7.7,4.4,BL_I2_VAAN,0E332E4F-F65F-440B-AAEC-111915EFFF7E,2E58AB4E-8A6D-4026-84ED-04BAF64509C7,
2016-07-19 11:07,Bloomfield,I2,Bloomfield+I2,SE,BL,VAAN,,BL_I2_VAAN_2,38,0.7,B,"H
I",,,90,,6,1,S,2,4,1.3,BL_I2_VAAN,0E332E4F-F65F-440B-AAEC-111915EFFF7E,C7F8598B-DCAA-40E8-98E0-7087E69A958E,
2016-07-19 11:12,Bloomfield,I2,Bloomfield+I2,SW,BL,VAAN,,BL_I2_VAAN_3,44,0.3,NB,I,,,100,,6.2,1,S,2,4.2,0.8,BL_I2_VAAN,0E332E4F-F65F-440B-AAEC-111915EFFF7E,4933E075-D50B-42B8-BE13-F78464E73252,
2016-07-19 11:28,Bloomfield,I2,Bloomfield+I2,NW,BL,VAAN,,BL_I2_VAAN_4,54,0.5,B,"H
I",,,100,,9.7,1,S,2,7.7,3.4,BL_I2_VAAN,0E332E4F-F65F-440B-AAEC-111915EFFF7E,3C8DBFAE-3AB1-48AB-A854-AC48AC64A3C2,
2016-07-19 12:06,Bloomfield,I4,Bloomfield+I4,NE,BL,VAAN,,BL_I4_VAAN_1,41,0.6,B,H,,,100,,7.6,1,S,2,5.6,2.6,BL_I4_VAAN,34CC8836-2844-4119-BCA5-B20468E814C2,202DE385-4B3C-452A-805B-2435A0695ADC,
2016-07-19 12:19,Bloomfield,I4,Bloomfield+I4,SE,BL,VAAN,,BL_I4_VAAN_2,42,0.5,NB,I,,,100,,8.4,1,S,2,6.4,1.7,BL_I4_VAAN,34CC8836-2844-4119-BCA5-B20468E814C2,D932BD7C-2F74-40C2-BE0C-AFD467267178,
2016-07-19 12:27,Bloomfield,I4,Bloomfield+I4,SW,BL,VAAN,,BL_I4_VAAN_3,40,0.5,B,"O
H",,,100,,8.3,1,S,2,6.3,2.1,BL_I4_VAAN,34CC8836-2844-4119-BCA5-B20468E814C2,8776E635-7477-4740-B5FB-205EBB5A9001,
2016-07-19 12:32,Bloomfield,I4,Bloomfield+I4,NW,BL,VAAN,,BL_I4_VAAN_4,49,0.6,B,"O
I",,,90,,15,1,S,2,13,9.2,BL_I4_VAAN,34CC8836-2844-4119-BCA5-B20468E814C2,B85D70E0-F104-4629-9373-C460B3F7A74C,
2016-07-19 13:26,Bloomfield,I6,Bloomfield+I6,NE,BL,VAAN,,BL_I6_VAAN_1,22,0.4,B,"H
I",Y,,100,Blight,5.8,1,S,2,3.8,0,BL_I6_VAAN,47E8A758-F60B-46E9-9DE2-D52C4ED6806E,17C4B427-5759-4F4B-B90F-1BD31C97ABA3,
2016-07-19 13:33,Bloomfield,I6,Bloomfield+I6,SE,BL,VAAN,,BL_I6_VAAN_2,26,0.5,B,H,,,100,,6.8,1,S,2,4.8,0,BL_I6_VAAN,47E8A758-F60B-46E9-9DE2-D52C4ED6806E,C05A2319-5F1C-4ECD-BFD5-770E44FC53A8,
2016-07-19 13:39,Bloomfield,I6,Bloomfield+I6,SW,BL,VAAN,,BL_I6_VAAN_3,34,0.4,B,"O
I",,,100,,8.7,1,S,2,6.7,0,BL_I6_VAAN,47E8A758-F60B-46E9-9DE2-D52C4ED6806E,AB7A205E-3947-449D-9698-D7D2DA2C2C8E,
2016-07-19 13:47,Bloomfield,I6,Bloomfield+I6,NW,BL,VAAN,,BL_I6_VAAN_4,12,0.3,B,O,,,100,,3.7,1,S,2,1.7,0,BL_I6_VAAN,47E8A758-F60B-46E9-9DE2-D52C4ED6806E,93A1F1F7-FC9F-45AB-B391-DC38309867F9,
2016-07-19 14:59,Bloomfield,I8,Bloomfield+I8,NE,BL,VAAN,,BL_I8_VAAN_1,27,0.3,B,O,,,100,,5.7,1,S,2,3.7,1.4,BL_I8_VAAN,447CFA79-F312-449D-800C-04DDB1A85D06,535FDFEB-8023-4752-8E1C-09DCBCC8F329,
2016-07-19 15:07,Bloomfield,I8,Bloomfield+I8,SE,BL,VAAN,,BL_I8_VAAN_2,33,0.3,B,H,,,100,,11.2,1,S,2,9.2,3,BL_I8_VAAN,447CFA79-F312-449D-800C-04DDB1A85D06,A9F7B515-9D6D-464A-9DE1-5A8480A42087,
2016-07-19 15:11,Bloomfield,I8,Bloomfield+I8,SW,BL,VAAN,,BL_I8_VAAN_3,35,0.4,B,H,,,100,,11.1,1,S,2,9.1,6.4,BL_I8_VAAN,447CFA79-F312-449D-800C-04DDB1A85D06,F105027E-205F-444F-8F14-F7AA94967E56,
2016-07-19 15:16,Bloomfield,I8,Bloomfield+I8,NW,BL,VAAN,,BL_I8_VAAN_4,31,0.3,NB,,,,100,,5.9,1,S,2,3.9,0.9,BL_I8_VAAN,447CFA79-F312-449D-800C-04DDB1A85D06,903C8E38-B46F-4E32-BF6A-FB454B36DCE9,
2016-07-19 18:59,Bloomfield,J1,Bloomfield+J1,NW,BL,ABBA,,BL_J1_ABBA_1,110,3.2,NB,,,,90,Heavy past browsing,19.2,1,S,2,17.2,3.9,BL_J1_ABBA,D97884A3-8FA3-4E9E-8DE8-7E505BC9EEBD,0F900C56-1D78-449B-B9D9-4B77399C52F4,
2016-07-19 18:33,Bloomfield,J1,Bloomfield+J1,NE,BL,VAAN,,BL_J1_VAAN_1,42,0.3,NB,,,,100,,5.8,1,S,2,3.8,0,BL_J1_VAAN,D97884A3-8FA3-4E9E-8DE8-7E505BC9EEBD,D0682E89-7CE4-437A-B05A-07906AB49162,
2016-07-19 18:37,Bloomfield,J1,Bloomfield+J1,SE,BL,VAAN,,BL_J1_VAAN_2,42,0.3,NB,,,Y,80,Has berries,8,1,S,2,6,3.2,BL_J1_VAAN,D97884A3-8FA3-4E9E-8DE8-7E505BC9EEBD,9A522A9D-B98F-42A5-8D4E-9FF2E9472CE3,
2016-07-19 18:48,Bloomfield,J1,Bloomfield+J1,SW,BL,VAAN,,BL_J1_VAAN_3,55,0.6,NB,,Y,,100,Blight,4.9,1,S,2,2.9,0,BL_J1_VAAN,D97884A3-8FA3-4E9E-8DE8-7E505BC9EEBD,6601E344-E7A9-4019-994F-EFFBBA9E2A16,
2016-07-19 18:57,Bloomfield,J1,Bloomfield+J1,NW,BL,VAAN,,BL_J1_VAAN_4,35,0.2,NB,,Y,Y,100,Blight and immature berries,5.5,1,S,2,3.5,0.1,BL_J1_VAAN,D97884A3-8FA3-4E9E-8DE8-7E505BC9EEBD,F52C8734-E4E4-45C0-87DA-833B817B4666,
2016-07-18 15:08,Bloomfield,K1,Bloomfield+K1,SW,BL,VAAN,,BL_K1_VAAN_1,41,0.2,NB,I,,,100,,6.5,1,S,2,4.5,0,BL_K1_VAAN ,31612C81-9C18-4383-9F08-0190F954B2B4,7E8CE46A-B809-45DD-88AC-1BB6E0378A8D,
2016-07-18 15:18,Bloomfield,K1,Bloomfield+K1,NW,BL,VAAN,,BL_KI_VAAN_2,37,0.5,B,O,,,100,,10.2,1,S,2,8.2,0,BL_K1_VAAN ,31612C81-9C18-4383-9F08-0190F954B2B4,BDFFEF77-151F-4360-8195-E2CFB0D7367A,
2016-07-21 16:26,Bloomfield,L10,Bloomfield+L10,NE,BL,VAAN,,BL_L10_VAAN_1,52,0.6,NB,I,,,100,Old hare browse,6.3,1,S,2,4.3,0,BL_L10_VAAN,AA817275-80A2-44F4-9C20-108D104F46E7,6B18DB7D-B8F2-47E8-BA9D-B8ABBA30375D,
2016-07-21 16:33,Bloomfield,L10,Bloomfield+L10,SE,BL,VAAN,,BL_L10_VAAN_2,31,0.7,NB,I,Y,,100,Blight,5.9,1,S,2,3.9,0,BL_L10_VAAN,AA817275-80A2-44F4-9C20-108D104F46E7,F6E8D5DC-9BA6-4460-9F46-278503EBD229,
2016-07-21 16:36,Bloomfield,L10,Bloomfield+L10,SW,BL,VAAN,,BL_L10_VAAN_3,41,0.3,NB,I,,,100,,6.4,1,S,2,4.4,0,BL_L10_VAAN,AA817275-80A2-44F4-9C20-108D104F46E7,3C48B165-94B7-4D4E-A372-82EBC15C09DE,
2016-07-21 16:43,Bloomfield,L10,Bloomfield+L10,NW,BL,VAAN,,BL_L10_VAAN_4,26,0,NB,I,Y,Y,100,Berries and blight,5.2,1,S,2,3.2,0,BL_L10_VAAN,AA817275-80A2-44F4-9C20-108D104F46E7,9B020938-5A0A-4BF9-9999-D80BF0D381F1,
2016-07-21 15:45,Bloomfield,L12,Bloomfield+L12,SE,BL,VAAN,,BL_L12_VAAN_1,52.5,0.3,B,M,Y,,100,Blight,6.4,1,S,2,4.4,0,BL_L12_VAAN,E6AF6B94-ABE9-420B-A076-B6C73B488A27,DD58EB41-4DA6-43F4-B705-0E179820F831,
2016-07-21 15:51,Bloomfield,L12,Bloomfield+L12,SW,BL,VAAN,,BL_L12_VAAN_2,49,0.4,NB,I,Y,,100,Blight,8.5,1,S,2,6.5,0,BL_L12_VAAN,E6AF6B94-ABE9-420B-A076-B6C73B488A27,F3F6EEDD-FE38-45EB-BCA2-D24C38F7D878,
2016-07-21 15:56,Bloomfield,L12,Bloomfield+L12,NW,BL,VAAN,,BL_L12_VAAN_3,53,0.2,B,"O
I",,,100,,6.8,1,S,2,4.8,0,BL_L12_VAAN,E6AF6B94-ABE9-420B-A076-B6C73B488A27,A9B67C41-521A-4723-A795-97434ECF4E4D,
2016-07-21 14:54,Bloomfield,L14,Bloomfield+L14,SE,BL,VAAN,,BL_L14_VAAN_2,36,0.5,NB,,,,100,Old moose browse,8.8,1,S,2,6.8,2,BL_L14_VAAN,DDB36A87-E79D-4DF3-9EE3-824E4B427221,A891320B-EA10-4A2C-ADF6-D5A0840E43D4,
2016-07-21 14:58,Bloomfield,L14,Bloomfield+L14,SW,BL,VAAN,,BL_L14_VAAN_3,30,0.9,NB,,Y,Y,80,Blight and berrieS,9.9,1,S,2,7.9,2.7,BL_L14_VAAN,DDB36A87-E79D-4DF3-9EE3-824E4B427221,B4E400EA-9328-4D92-9EAF-F4478C4487FC,
2016-07-21 15:05,Bloomfield,L14,Bloomfield+L14,NW,BL,VAAN,,BL_L14_VAAN_4,40,0.6,NB,,,,100,Old browse,9.1,1,S,2,7.1,2.6,BL_L14_VAAN,DDB36A87-E79D-4DF3-9EE3-824E4B427221,F74582CB-B338-461D-B60B-BB4B6542A499,
2016-07-20 12:19,Bloomfield,L2,Bloomfield+L2,NE,BL,VAAN,,BL_L2_VAAN_1,24,0.3,NB,I,,,90,,5.8,1,S,2,3.8,0,BL_L2_VAAN,06E7C8FB-6F8C-4163-8584-8478F522C6C1,078C8623-2DB6-49B0-9FEC-342F6AD266C6,Sample completed used up in pooling process
2016-07-20 12:26,Bloomfield,L2,Bloomfield+L2,SE,BL,VAAN,,BL_L2_VAAN_2,41,7,B,"H
I",,,90,,9,1,S,2,7,0,BL_L2_VAAN,06E7C8FB-6F8C-4163-8584-8478F522C6C1,42A5A696-760C-46EF-B5F9-032BA7927523,Sample completed used up in pooling process
2016-07-20 12:40,Bloomfield,L2,Bloomfield+L2,NW,BL,VAAN,,BL_L2_VAAN_3,20,0.1,NB,NA,,,100,,4.4,1,S,2,2.4,0,BL_L2_VAAN,06E7C8FB-6F8C-4163-8584-8478F522C6C1,4ADD06A8-3D2C-47D4-9501-3811836022A0,Sample completed used up in pooling process
2016-07-22 9:48,Bloomfield,L4,Bloomfield+L4,NE,BL,VAAN,,BL_L4_VAAN_1,46,0.6,NB,I,,Y,90,Berries,26.1,2,S,2,22.1,16.7,BL_L4_VAAN,A9B6B50E-DB6F-4AC1-BDED-7E0B53003512,EFB37A4B-1DE9-4DB1-AFA2-0C330B5DFF53,
2016-07-22 9:57,Bloomfield,L4,Bloomfield+L4,SE,BL,VAAN,,BL_L4_VAAN_2,20,0.4,NB,,Y,,90,Blight,8.4,1,S,2,6.4,2.1,BL_L4_VAAN,A9B6B50E-DB6F-4AC1-BDED-7E0B53003512,7BC9DC64-2806-4B22-BB1B-7F9963C2CD5A,
2016-07-22 10:12,Bloomfield,L4,Bloomfield+L4,SW,BL,VAAN,,BL_L4_VAAN_3,27,0.3,NB,I,,,100,,5.9,1,S,2,3.9,1.9,BL_L4_VAAN,A9B6B50E-DB6F-4AC1-BDED-7E0B53003512,F3BF2236-1F55-4468-A2D8-615B7F716BE5,
2016-07-22 10:18,Bloomfield,L4,Bloomfield+L4,NW,BL,VAAN,,BL_L4_VAAN_4,36,0.5,B,H,Y,,100,Blight,7.9,1,S,2,5.9,2.9,BL_L4_VAAN,A9B6B50E-DB6F-4AC1-BDED-7E0B53003512,1B8F71D1-C87D-4409-9F7F-8AA8B0B7CF8C,
2016-07-18 12:55,Bloomfield,L6,Bloomfield+L6,NE,BL,VAAN,,BL_L6_VAAN_1,59,0.6,NB,I,,Y,20,Has Berries,7.5,1,S,2,5.5,2.1,BL_L6_VAAN ,589B9D78-7E92-4A43-9C09-748CD22350CF,355C3117-9E20-4EBD-863C-6E0B81952D98,
2016-07-18 13:09,Bloomfield,L6,Bloomfield+L6,SE,BL,VAAN,,BL_L6_VAAN_2,46,0.4,NB,I,Y,,100,Blight,7.2,1,S,2,5.2,1.9,BL_L6_VAAN ,589B9D78-7E92-4A43-9C09-748CD22350CF,0EF0185F-EE7C-4D09-8A15-556660448FAC,
2016-07-18 13:13,Bloomfield,L6,Bloomfield+L6,SW,BL,VAAN,,BL_L6_VAAN_3,41,0.4,NB,I,Y,Y,100,"Blight, has berries",9.5,1,S,2,7.5,3.6,BL_L6_VAAN ,589B9D78-7E92-4A43-9C09-748CD22350CF,E17D950D-BEE2-469B-B760-9149AB7A9A47,
2016-07-18 13:24,Bloomfield,L6,Bloomfield+L6,NW,BL,VAAN,,BL_L6_VAAN_4,34,0.4,NB,"O
I",,,90,,12.3,1,S,2,10.3,6.9,BL_L6_VAAN ,589B9D78-7E92-4A43-9C09-748CD22350CF,80E733C4-4587-49E2-B6CC-A75A65777944,
2016-07-18 9:00,Bloomfield,N1,Bloomfield+N1,NE,BL,ACRU,,BL_N1_ACRU_1,59,0.8,B,H,,,100,,12.3,1,S,2,10.3,0,BL_N1_ACRU,1E5A9BFB-3F8B-42B4-88CB-89E537DE95B7,8B2A90C8-245B-4B23-9504-1A4DFFA30FD1,
2016-07-18 9:09,Bloomfield,N1,Bloomfield+N1,SE,BL,VAAN,,BL_N1_VAAN_1,50,0.3,B,H,,,100,,11.5,1,S,2,9.5,4.2,BL_N1_VAAN,1E5A9BFB-3F8B-42B4-88CB-89E537DE95B7,1ED4816C-1859-442E-ADBF-03A89BC5D01B,
2016-07-18 9:16,Bloomfield,N1,Bloomfield+N1,SW,BL,VAAN,,BL_N1_VAAN_2,85,0.8,NB,,,,90,,11.8,1,S,2,9.8,5.2,BL_N1_VAAN,1E5A9BFB-3F8B-42B4-88CB-89E537DE95B7,D7FD8ACE-2A9B-4218-B1E8-D08DC87B536C,
2016-07-18 9:38,Bloomfield,N1,Bloomfield+N1,NW,BL,VAAN,,BL_N1_VAAN_3,17,0.4,NB,,,,100,,6.4,1,S,2,4.4,0,BL_N1_VAAN,1E5A9BFB-3F8B-42B4-88CB-89E537DE95B7,CD20D081-F084-46B1-86C7-258F9F156307,
2016-07-18 11:18,Bloomfield,N11,Bloomfield+N11,NW,BL,BEPA,,BL_N11_BEPA_1,39,6.2,B,"H
M",,,30,,12.2,1,S,2,10.2,0,BL_N11_BEPA,756B568D-8B12-46A1-83ED-A7CEBF503538,5A9988C1-1D4C-4259-9D76-9E338BF599AE,
2016-07-18 11:10,Bloomfield,N11,Bloomfield+N11,NW,BL,VAAN,,BL_N11_VAAN_1,35,6,NB,I,,,90,,8.7,1,S,2,6.7,2.1,BL_N11_VAAN,756B568D-8B12-46A1-83ED-A7CEBF503538,26146392-645B-4286-805B-55F7EC2BE9AF,
2016-07-18 11:36,Bloomfield,N11,Bloomfield+N11,SW,BL,VAAN,,BL_N11_VAAN_2,36,0.4,B,O,,,90,,6.2,1,S,2,4.2,0.5,BL_N11_VAAN,756B568D-8B12-46A1-83ED-A7CEBF503538,28ECE224-0337-49A9-BFB1-18D9D075AC91,
2016-07-18 11:49,Bloomfield,N11,Bloomfield+N11,NE,BL,VAAN,,BL_N11_VAAN_3,50,1.2,NB,NA,,,70,,15.2,1,S,2,13.2,8.3,BL_N11_VAAN,756B568D-8B12-46A1-83ED-A7CEBF503538,F997D938-6800-4475-AA42-77D4883D4998,
2016-07-18 10:45,Bloomfield,N13,Bloomfield+N13,NE,BL,VAAN,,BL_N13_VAAN_1,36,0.3,NB,NA,,,100,,5.3,1,S,2,3.3,0,BL_N13_VAAN ,E32E60AB-71C0-4135-AE0D-517316E69B75,72A405DE-A874-4C5C-AAAD-7A63B78C5204,
2016-07-18 10:51,Bloomfield,N13,Bloomfield+N13,SE,BL,VAAN,,BL_N13_VAAN_2,35,0.8,NB,I,,,100,,6.2,1,S,2,4.2,1.1,BL_N13_VAAN ,E32E60AB-71C0-4135-AE0D-517316E69B75,3433BDC5-6BF4-4882-B73C-D9BB56B9363F,
2016-07-18 10:55,Bloomfield,N13,Bloomfield+N13,SW,BL,VAAN,,BL_N13_VAAN_3,39,0.5,NB,I,Y,,100,Blight,6.3,1,S,2,4.3,0,BL_N13_VAAN ,E32E60AB-71C0-4135-AE0D-517316E69B75,39CF99E7-CE4F-431C-9E0D-393689CDAF8D,
2016-07-18 11:00,Bloomfield,N13,Bloomfield+N13,NW,BL,VAAN,,BL_N13_VAAN_4,35,0.3,NB,I,,,50,,5.8,1,S,2,3.8,0.9,BL_N13_VAAN ,E32E60AB-71C0-4135-AE0D-517316E69B75,D80C5726-4D04-4C40-AF6C-D6191F08840A,
2016-07-21 10:51,Bloomfield,N3,Bloomfield+N3,NE,BL,BEPA,,BL_N3_BEPA_1,34,0.4,NB,I,,,100,,5.6,1,S,2,3.6,0,BL_N3_BEPA,3F238B48-1A7B-4EE7-8361-63357A84CD99,5FD1EC78-DE63-4DD8-A6DA-D359AAC004CF,
2016-07-21 11:05,Bloomfield,N3,Bloomfield+N3,SE,BL,BEPA,,BL_N3_BEPA_2,67,0.6,NB,,,,80,Old other browse,7.6,1,S,2,5.6,0,BL_N3_BEPA,3F238B48-1A7B-4EE7-8361-63357A84CD99,613BA79C-A81B-4828-AA5F-CE08B11CCFE3,
2016-07-21 11:19,Bloomfield,N3,Bloomfield+N3,NW,BL,BEPA,,BL_N3_BEPA_3,47,0.8,B,"I
H",,,100,,6.5,1,S,2,4.5,0,BL_N3_BEPA,3F238B48-1A7B-4EE7-8361-63357A84CD99,49CE6301-80B6-4BC3-8649-441B2BDE12F4,
2016-07-21 10:56,Bloomfield,N3,Bloomfield+N3,NE,BL,VAAN,,BL_N3_VAAN_1,35,0.4,NB,I,Y,,100,Blight,7,1,S,2,5,2.5,BL_N3_VAAN,3F238B48-1A7B-4EE7-8361-63357A84CD99,4965F126-7DE3-4B7F-A25E-5730EFFA1D58,
2016-07-21 11:03,Bloomfield,N3,Bloomfield+N3,SE,BL,VAAN,,BL_N3_VAAN_2,22,0.5,NB,,,,100,,9.1,1,S,2,7.1,3.8,BL_N3_VAAN,3F238B48-1A7B-4EE7-8361-63357A84CD99,4E57EA22-785F-4158-B0AB-3FA66571DC40,
2016-07-21 11:08,Bloomfield,N3,Bloomfield+N3,SW,BL,VAAN,,BL_N3_VAAN_3,30,0.3,NB,I,Y,Y,100,Blight and berries,9.2,1,S,2,7.2,2.7,BL_N3_VAAN,3F238B48-1A7B-4EE7-8361-63357A84CD99,F9A0333C-F55E-4012-882A-1F28BD8DE2D7,
2016-07-21 11:17,Bloomfield,N3,Bloomfield+N3,NW,BL,VAAN,,BL_N3_VAAN_4,32,0.5,B,H,Y,,100,Blight,9.9,1,S,2,7.9,5.5,BL_N3_VAAN,3F238B48-1A7B-4EE7-8361-63357A84CD99,4E036720-06D9-4AB2-8C08-64182DD1DDF8,
2016-07-21 11:48,Bloomfield,N5,Bloomfield+N5,NE,BL,VAAN,,"BL_N5_VAAN_1
",45,0.6,NB,I,Y,Y,80,"Blight, berries",14.2,1,S,2,12.2,7,BL_N5_VAAN,8861A771-9AD7-43C8-A711-0D2196BB98D5,E41CF1A3-48A0-4B7E-A405-7F291F4EA044,
2016-07-21 11:59,Bloomfield,N5,Bloomfield+N5,SE,BL,VAAN,,BL_N5_VAAN_2,30,0.3,NB,I,,Y,100,Berries,8.7,1,S,2,6.7,4,BL_N5_VAAN,8861A771-9AD7-43C8-A711-0D2196BB98D5,CC42C72C-BD5E-4338-B525-9EDC884E4D9E,
2016-07-21 12:09,Bloomfield,N5,Bloomfield+N5,SW,BL,VAAN,,BL_N5_VAAN_3,24,0.2,NB,I,,,100,,4.1,1,S,2,2.1,0,BL_N5_VAAN,8861A771-9AD7-43C8-A711-0D2196BB98D5,FF74B95C-81B2-4A22-BBD0-E4E12481BC41,
2016-07-21 12:15,Bloomfield,N5,Bloomfield+N5,NW,BL,VAAN,,BL_N5_VAAN_4,35,0.5,NB,I,,Y,100,Berries,13.2,1,S,2,11.2,6.7,BL_N5_VAAN,8861A771-9AD7-43C8-A711-0D2196BB98D5,F66173FA-20DF-4E08-8A69-B47BAF568FD0,
2016-07-21 12:52,Bloomfield,N7,Bloomfield+N7,NE,BL,ACRU,,BL_N7_ACRU_1,61,1.5,B,"H
M
I",,,50,,10.8,1,S,2,8.8,2,BL_N7_ACRU,D5B4CA06-A7B2-4C0B-942B-7BA89EB959E5,690D8238-7258-4D75-865A-932BD6A319C7,
2016-07-21 13:02,Bloomfield,N7,Bloomfield+N7,SE,BL,ACRU,,BL_N7_ACRU_2,30,0.3,NB,I,,,100,,6.8,1,S,2,4.8,0.8,BL_N7_ACRU,D5B4CA06-A7B2-4C0B-942B-7BA89EB959E5,B4061398-E8D9-44D0-B593-84EDEE258B1F,
2016-07-21 13:16,Bloomfield,N7,Bloomfield+N7,NW,BL,ACRU,,BL_N7_ACRU_3,37,1.1,NB,,Y,,100,"Blight, old other browse",6.9,1,S,2,4.9,1.8,BL_N7_ACRU,D5B4CA06-A7B2-4C0B-942B-7BA89EB959E5,CC670A23-769F-4088-9D04-34375893BC20,
2016-07-21 12:53,Bloomfield,N7,Bloomfield+N7,NE,BL,VAAN,,BL_N7_VAAN_1,34,0.3,B,"H
M
I",,,70,,8.8,1,S,2,6.8,0.8,BL_N7_VAAN ,D5B4CA06-A7B2-4C0B-942B-7BA89EB959E5,4001386D-2710-4517-941D-AA1DA81822FB,
2016-07-21 13:01,Bloomfield,N7,Bloomfield+N7,SE,BL,VAAN,,BL_N7_VAAN_2,24,0.3,NB,I,Y,,100,Blight,5,1,S,2,3,1,BL_N7_VAAN ,D5B4CA06-A7B2-4C0B-942B-7BA89EB959E5,263F7D4D-3D95-4C97-A0EF-A0BFEE1211C5,
2016-07-21 13:10,Bloomfield,N7,Bloomfield+N7,SW,BL,VAAN,,BL_N7_VAAN_3,29,0.2,NB,,,,100,,4.2,1,S,2,2.2,0.1,BL_N7_VAAN ,D5B4CA06-A7B2-4C0B-942B-7BA89EB959E5,1457ABEC-D7D6-4B11-BC0B-2B29A969A49C,
2016-07-21 13:18,Bloomfield,N7,Bloomfield+N7,NW,BL,VAAN,,BL_N7_VAAN_4,25,0.4,NB,,Y,,100,"Blight, old browse other",4.7,1,S,2,2.7,0,BL_N7_VAAN ,D5B4CA06-A7B2-4C0B-942B-7BA89EB959E5,7BB407BD-64FA-41F7-9D4E-121227B6DB83,
2016-07-21 14:09,Bloomfield,N9,Bloomfield+N9,SW,BL,VAAN,,BL_N9_VAAN_3,29,0.1,NB,I,Y,,100,Blight,5.1,1,S,2,3.1,0,BL_N9_VAAN,3FDD0E0F-141B-4AFB-9287-0681C0A5C1A7,16B37B92-C183-4D3B-8972-9D0FD948D2D7,
2016-07-21 14:01,Bloomfield,N9,Bloomfield+N9,SE,BL,VAAN,,BL_N9_VAAN_2,32,0.9,NB,,,,100,,9.2,1,S,2,7.2,2.3,BL_N9_VAAN,3FDD0E0F-141B-4AFB-9287-0681C0A5C1A7,C91B517F-E884-41CF-A3F0-78B7B8CDAB6F,
2016-07-21 14:12,Bloomfield,N9,Bloomfield+N9,NW,BL,VAAN,,BL_N9_VAAN_4,36,0.4,NB,I,,,100,,7.8,1,S,2,5.8,2.5,BL_N9_VAAN,3FDD0E0F-141B-4AFB-9287-0681C0A5C1A7,B0A4871A-16CC-4EB7-95DF-E86A4FFC374F,
2016-07-21 13:57,Bloomfield,N9,Bloomfield+N9,NE,BL,VAAN,,BL_N9_VAAN_1,35,0.4,B,"O
I",,,100,,8.5,1,S,2,6.5,3.6,BL_N9_VAAN,3FDD0E0F-141B-4AFB-9287-0681C0A5C1A7,1646B9F4-1243-4881-8F47-CB6B22B3E8A6,
2016-07-13 15:38,Dunphys Pond,A1,Dunphys Pond+A1,SW,DP,ABBA,,DP_A1_ABBA_1,114,2.5,B,M,,,40,,13.9,1,S,2,11.9,4.5,DP_A1_ABBA,358EA4EB-1498-4578-9A82-011CA3A579E1,0E2B6DD5-E8AC-4137-8D41-96C40F03D3A3,
2016-07-13 15:38,Dunphys Pond,A1,Dunphys Pond+A1,NW,DP,ABBA,,DP_A1_ABBA_2,38,1.1,NB,NA,,,50,,9,1,S,2,7,3.1,DP_A1_ABBA,358EA4EB-1498-4578-9A82-011CA3A579E1,4EE88621-7A7C-4FD8-8F49-DD329C64AEF8,
